,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
3912,Fatal/Injury Collision,88TH AVE / 128TH ST,1,2011
3913,Fatal/Injury Collision,KING GEORGE BLVD / 160TH ST,1,2011
3914,Fatal/Injury Collision,108TH AVE / 140TH ST,1,2011
3915,Fatal/Injury Collision,82ND AVE / 128TH ST,1,2011
3916,Fatal/Injury Collision,176TH ST / FRASER HWY,1,2011
3917,Fatal/Injury Collision,72ND AVE / 134TH ST,1,2011
3918,Fatal/Injury Collision,72ND AVE / 140TH ST,1,2011
3919,Fatal/Injury Collision,152ND ST / 91ST AVE,1,2011
3920,Fatal/Injury Collision,76TH AVE / 128TH ST,1,2011
3921,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,1,2011
3922,Fatal/Injury Collision,SOUTH FRASER WAY / TANNERY RD,1,2011
3923,Fatal/Injury Collision,80TH AVE / 120TH ST,1,2011
3924,Fatal/Injury Collision,64TH AVE / 144TH ST,1,2011
3925,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,1,2011
3926,Fatal/Injury Collision,128TH ST / 68TH AVE,1,2011
3927,Fatal/Injury Collision,133A ST / 88TH AVE,1,2011
3928,Fatal/Injury Collision,140TH ST / FRASER HWY,1,2011
3929,Fatal/Injury Collision,132ND ST / 68TH AVE,1,2011
3930,Fatal/Injury Collision,60TH AVE / 163RD ST,1,2011
3931,Fatal/Injury Collision,176TH ST / 60TH AVE,1,2011
3932,Fatal/Injury Collision,140TH ST / 64TH AVE,1,2011
3933,Fatal/Injury Collision,KING GEORGE BLVD / 70A AVE,1,2011
3934,Fatal/Injury Collision,192ND ST / 64TH AVE,1,2011
3935,Fatal/Injury Collision,152A ST / 102A AVE,1,2011
3936,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,1,2011
3937,Fatal/Injury Collision,152ND ST / 76TH AVE,1,2011
3938,Fatal/Injury Collision,8700 BLK / 161ST ST,1,2011
3939,Fatal/Injury Collision,105A AVE / KING GEORGE BLVD,1,2011
3940,Fatal/Injury Collision,60TH AVE / 150TH ST,1,2011
3941,Fatal/Injury Collision,KING GEORGE BLVD / 73RD AVE,1,2011
3942,Fatal/Injury Collision,16TH AVE / 152ND ST,1,2011
3943,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,1,2011
3944,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,1,2011
3945,Fatal/Injury Collision,GOLDEN EARS WAY / 96TH AVE CONN,1,2011
3946,Fatal/Injury Collision,152ND ST / 32ND AVE,1,2011
3947,Fatal/Injury Collision,152ND ST / 96TH AVE,1,2011
3948,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,1,2011
3949,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,1,2011
3950,Fatal/Injury Collision,108TH AVE / ORIOLE DR,1,2011
3951,Fatal/Injury Collision,88TH AVE / 150TH ST,1,2011
3952,Fatal/Injury Collision,COLEBROOK RD / KING GEORGE BLVD,1,2011
3953,Fatal/Injury Collision,172ND ST / 84TH AVE,1,2011
3954,Fatal/Injury Collision,KING GEORGE BLVD / 70A AVE,1,2011
3955,Fatal/Injury Collision,60TH AVE / 136TH ST,1,2011
3956,Fatal/Injury Collision,32ND AVE / 184TH ST,1,2011
3957,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,1,2011
3958,Fatal/Injury Collision,104TH AVE / 148TH ST,1,2011
3959,Fatal/Injury Collision,192ND ST / 48TH AVE,1,2011
3960,Fatal/Injury Collision,162ND ST / FRASER HWY,1,2011
3961,Fatal/Injury Collision,77TH AVE / 142ND ST,1,2011
3962,Fatal/Injury Collision,16TH AVE / 176TH ST,1,2011
3963,Fatal/Injury Collision,SOUTH FRASER WAY / 103A AVE,1,2011
3964,Fatal/Injury Collision,SOUTH FRASER WAY / 103A AVE,1,2011
3965,Fatal/Injury Collision,149TH ST / 101A AVE,1,2011
3966,Fatal/Injury Collision,152ND ST / 56TH AVE,1,2011
3967,Fatal/Injury Collision,128TH ST / 88TH AVE,1,2011
3968,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,1,2011
3969,Fatal/Injury Collision,130TH ST / 72ND AVE,1,2011
3970,Fatal/Injury Collision,126A ST / 62ND AVE,1,2011
3971,Fatal/Injury Collision,108TH AVE / 148TH ST,1,2011
3972,Fatal/Injury Collision,80TH AVE / 122A ST,1,2011
3973,Fatal/Injury Collision,124TH ST / 75TH AVE,1,2011
3974,Fatal/Injury Collision,194TH ST / 68TH AVE,1,2011
3975,Fatal/Injury Collision,132ND ST / 88TH AVE,1,2011
3976,Fatal/Injury Collision,128TH ST / 58TH AVE,1,2011
3977,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,1,2011
3978,Fatal/Injury Collision,40TH AVE / 176TH ST,1,2011
3979,Fatal/Injury Collision,13300 60TH AVE ,2,2011
3980,Fatal/Injury Collision,10700 KING GEORGE BLVD,2,2011
3981,Fatal/Injury Collision,8500 151A ST ,2,2011
3982,Fatal/Injury Collision,12800 96TH AVE ,2,2011
3983,Fatal/Injury Collision,7200 KING GEORGE BLVD,2,2011
3984,Fatal/Injury Collision,6600  135TH ST,2,2011
3985,Fatal/Injury Collision,6600  135TH ST,2,2011
3986,Fatal/Injury Collision,14600 56TH AVE ,2,2011
3987,Fatal/Injury Collision,14800 87A AVE ,2,2011
3988,Fatal/Injury Collision,14600  96TH AVE,2,2011
3989,Fatal/Injury Collision,14200 56TH AVE ,2,2011
3990,Fatal/Injury Collision,7100  132ND ST,2,2011
3991,Fatal/Injury Collision,8200 120TH ST ,2,2011
3992,Fatal/Injury Collision,3800 152ND ST ,2,2011
3993,Fatal/Injury Collision,13700 96TH AVE ,2,2011
3994,Fatal/Injury Collision,8400  132ND ST,2,2011
3995,Fatal/Injury Collision,6700 150TH ST ,2,2011
3996,Fatal/Injury Collision,13300 COMBER WAY ,2,2011
3997,Fatal/Injury Collision,8100  168TH ST,2,2011
3998,Fatal/Injury Collision,12200 KING GEORGE BLVD,2,2011
3999,Fatal/Injury Collision,2600 176TH ST ,2,2011
4000,Fatal/Injury Collision,12300 OLD YALE RD,2,2011
4001,Fatal/Injury Collision,14600 104TH AVE ,2,2011
4002,Fatal/Injury Collision,9300 184TH ST ,2,2011
4003,Fatal/Injury Collision,14600 81A AVE ,2,2011
4004,Fatal/Injury Collision,19500 LANGLEY BPS ,2,2011
4005,Fatal/Injury Collision,8500 142A ST ,2,2011
4006,Fatal/Injury Collision,6500 124TH ST ,2,2011
4007,Fatal/Injury Collision,12800 72ND AVE ,2,2011
4008,Fatal/Injury Collision,13700 104TH AVE ,2,2011
4009,Fatal/Injury Collision,11300 132ND ST ,2,2011
4010,Fatal/Injury Collision,14800 104TH AVE ,2,2011
4011,Fatal/Injury Collision,10100 KING GEORGE BLVD,2,2011
4012,Fatal/Injury Collision,8900 152ND ST ,2,2011
4013,Fatal/Injury Collision,12600 72ND AVE ,2,2011
4014,Fatal/Injury Collision,7500 KING GEORGE BLVD,2,2011
4015,Fatal/Injury Collision,12800 85TH AVE ,2,2011
4016,Fatal/Injury Collision,8200 124TH ST ,2,2011
4017,Fatal/Injury Collision,7000 KING GEORGE BLVD,2,2011
4018,Fatal/Injury Collision,13600 100TH AVE ,2,2011
4019,Fatal/Injury Collision,13700 72A AVE ,2,2011
4020,Fatal/Injury Collision,13700 72ND AVE ,2,2011
4021,Fatal/Injury Collision,7200 128TH ST ,2,2011
4022,Fatal/Injury Collision,12400 88TH AVE ,2,2011
4023,Fatal/Injury Collision,12300 104TH AVE ,2,2011
4024,Fatal/Injury Collision,10100  132ND ST,2,2011
4025,Fatal/Injury Collision,10200  WHALLEY BLVD,2,2011
4026,Fatal/Injury Collision,13400 92ND AVE ,2,2011
4027,Fatal/Injury Collision,15600 88TH AVE ,2,2011
4028,Fatal/Injury Collision,13500 79TH AVE ,2,2011
4029,Fatal/Injury Collision,8800 152ND ST ,2,2011
4030,Fatal/Injury Collision,2700 192ND ST ,2,2011
4031,Fatal/Injury Collision,14300 57TH AVE ,2,2011
4032,Fatal/Injury Collision,14200 56TH AVE ,2,2011
4033,Fatal/Injury Collision,13300 76TH AVE ,2,2011
4034,Fatal/Injury Collision,13700 70TH AVE ,2,2011
4035,Fatal/Injury Collision,11900 OLD YALE RD,2,2011
4036,Fatal/Injury Collision,1600  136TH ST,2,2011
4037,Fatal/Injury Collision,13700 96TH AVE ,2,2011
4038,Fatal/Injury Collision,12400 OLD YALE RD,2,2011
4039,Fatal/Injury Collision,15800 80TH AVE ,2,2011
4040,Fatal/Injury Collision,10400 132ND ST ,2,2011
4041,Fatal/Injury Collision,8400 128TH ST ,2,2011
4042,Fatal/Injury Collision,2900 151ST ST ,2,2011
4043,Fatal/Injury Collision,13600 72ND AVE ,2,2011
4044,Fatal/Injury Collision,12000 80TH AVE ,2,2011
4045,Fatal/Injury Collision,9500 128TH ST ,2,2011
4046,Fatal/Injury Collision,9400 KING GEORGE BLVD,2,2011
4047,Fatal/Injury Collision,9200 149A ST ,2,2011
4048,Fatal/Injury Collision,12000 80TH AVE ,2,2011
4049,Fatal/Injury Collision,7500 140A ST ,2,2011
4050,Fatal/Injury Collision,10500 KING GEORGE BLVD,2,2011
4051,Fatal/Injury Collision,10300 156TH ST ,2,2011
4052,Fatal/Injury Collision,17400 FRASER HWY ,2,2011
4053,Fatal/Injury Collision,12700  88TH AVE,2,2011
4054,Fatal/Injury Collision,6100 163B ST ,2,2011
4055,Fatal/Injury Collision,6500 134TH ST ,2,2011
4056,Fatal/Injury Collision,8200  151ST ST,2,2011
4057,Fatal/Injury Collision,7600  140TH ST,2,2011
4058,Fatal/Injury Collision,9600 131A ST ,2,2011
4059,Fatal/Injury Collision,8400 122ND ST ,2,2011
4060,Fatal/Injury Collision,10400 152ND ST ,2,2011
4061,Fatal/Injury Collision,14700 74TH AVE ,2,2011
4062,Fatal/Injury Collision,9000 126TH ST ,2,2011
4063,Fatal/Injury Collision,15200 100TH AVE ,2,2011
4064,Fatal/Injury Collision,10700 152ND ST ,2,2011
4065,Fatal/Injury Collision,17500 57TH AVE ,2,2011
4066,Fatal/Injury Collision,6800 121ST ST ,2,2011
4067,Fatal/Injury Collision,12200 KING GEORGE BLVD,2,2011
4068,Fatal/Injury Collision,14100  64A AVE,2,2011
4069,Fatal/Injury Collision,14500 68TH AVE ,2,2011
4070,Fatal/Injury Collision,8800 152A ST ,2,2011
4071,Fatal/Injury Collision,9900 121ST ST ,2,2011
4072,Fatal/Injury Collision,13700 72ND AVE ,2,2011
4073,Fatal/Injury Collision,13400 62ND AVE ,2,2011
4074,Fatal/Injury Collision,10400 KING GEORGE BLVD,2,2011
4075,Fatal/Injury Collision,16400 60TH AVE ,2,2011
4076,Fatal/Injury Collision,12000 96TH AVE ,2,2011
4077,Fatal/Injury Collision,4400 176TH ST ,2,2011
4078,Fatal/Injury Collision,18800 16TH AVE ,2,2011
4079,Fatal/Injury Collision,10700 150TH ST ,2,2011
4080,Fatal/Injury Collision,12700 24TH AVE ,2,2011
4081,Fatal/Injury Collision,13400 96TH AVE ,2,2011
4082,Fatal/Injury Collision,19500 LANGLEY BPS ,2,2011
4083,Fatal/Injury Collision,15200  GUILDFORD DR,2,2011
4084,Fatal/Injury Collision,1900 152ND ST ,2,2011
4085,Fatal/Injury Collision,9700 137A ST ,2,2011
4086,Fatal/Injury Collision,9600 116TH ST ,2,2011
4087,Fatal/Injury Collision,72ND AVE / 132ND ST,2,2011
4088,Fatal/Injury Collision,148TH ST / 108TH AVE,2,2011
4089,Fatal/Injury Collision,90TH AVE / 124TH ST,2,2011
4090,Fatal/Injury Collision,100TH AVE / 152ND ST,2,2011
4091,Fatal/Injury Collision,168TH ST / FRASER HWY,2,2011
4092,Fatal/Injury Collision,104TH AVE / 154TH ST,2,2011
4093,Fatal/Injury Collision,104TH AVE / 154TH ST,2,2011
4094,Fatal/Injury Collision,128TH ST / 76TH AVE,2,2011
4095,Fatal/Injury Collision,148TH ST / 104TH AVE,2,2011
4096,Fatal/Injury Collision,124TH ST / 84TH AVE,2,2011
4097,Fatal/Injury Collision,138TH ST / 72ND AVE,2,2011
4098,Fatal/Injury Collision,176TH ST / 68A AVE,2,2011
4099,Fatal/Injury Collision,100TH AVE / 140TH ST,2,2011
4100,Fatal/Injury Collision,RIVER RD / SOUTH FRASER WAY,2,2011
4101,Fatal/Injury Collision,108TH AVE / 132ND ST,2,2011
4102,Fatal/Injury Collision,184TH ST / 28TH AVE,2,2011
4103,Fatal/Injury Collision,168A ST / GREENBROOK DR,2,2011
4104,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,2,2011
4105,Fatal/Injury Collision,176TH ST / 80TH AVE,2,2011
4106,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,2,2011
4107,Fatal/Injury Collision,144TH ST / FRASER HWY,2,2011
4108,Fatal/Injury Collision,67TH AVE / 185A ST,2,2011
4109,Fatal/Injury Collision,152ND ST / 62ND AVE,2,2011
4110,Fatal/Injury Collision,26TH AVE / 144TH ST,2,2011
4111,Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,2,2011
4112,Fatal/Injury Collision,152ND ST / 40TH AVE,2,2011
4113,Fatal/Injury Collision,90TH AVE / HOLT RD,2,2011
4114,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,2,2011
4115,Fatal/Injury Collision,FRASER HWY / HARVIE RD,2,2011
4116,Fatal/Injury Collision,103RD AVE / 148TH ST,2,2011
4117,Fatal/Injury Collision,128TH ST / 72ND AVE,2,2011
4118,Fatal/Injury Collision,92ND AVE / KING GEORGE BLVD,2,2011
4119,Fatal/Injury Collision,176TH ST / 88TH AVE,2,2011
4120,Fatal/Injury Collision,80TH AVE / 172ND ST,2,2011
4121,Fatal/Injury Collision,184TH ST / 68TH AVE,2,2011
4122,Fatal/Injury Collision,192ND ST / 40TH AVE,2,2011
4123,Fatal/Injury Collision,88TH AVE / 152ND ST,2,2011
4124,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,2,2011
4125,Fatal/Injury Collision,56TH AVE / 192ND ST,2,2011
4126,Fatal/Injury Collision,72ND AVE / 146TH ST,2,2011
4127,Fatal/Injury Collision,82ND AVE / 124TH ST,2,2011
4128,Fatal/Injury Collision,96TH AVE / FRASER HWY,2,2011
4129,Fatal/Injury Collision,168TH ST / 56TH AVE,2,2011
4130,Fatal/Injury Collision,32ND AVE / 152ND ST,2,2011
4131,Fatal/Injury Collision,152ND ST / 88TH AVE,2,2011
4132,Fatal/Injury Collision,88TH AVE / 152ND ST,2,2011
4133,Fatal/Injury Collision,140TH ST / 74TH AVE,2,2011
4134,Fatal/Injury Collision,184TH ST / 54TH AVE,2,2011
4135,Fatal/Injury Collision,132ND ST / 80TH AVE,2,2011
4136,Fatal/Injury Collision,92ND AVE / KING GEORGE BLVD,2,2011
4137,Fatal/Injury Collision,68TH AVE / 138TH ST,2,2011
4138,Fatal/Injury Collision,176TH ST / FRASER HWY,2,2011
4139,Fatal/Injury Collision,128TH ST / 58TH AVE,2,2011
4140,Fatal/Injury Collision,153RD ST / 82ND AVE,2,2011
4141,Fatal/Injury Collision,152ND ST / 56TH AVE,2,2011
4142,Fatal/Injury Collision,104TH AVE / 152ND ST,2,2011
4143,Fatal/Injury Collision,124TH ST / 68TH AVE,2,2011
4144,Fatal/Injury Collision,160TH ST / 83RD AVE,2,2011
4145,Fatal/Injury Collision,188TH ST / 68A AVE,2,2011
4146,Fatal/Injury Collision,96TH AVE / 160TH ST,2,2011
4147,Fatal/Injury Collision,80TH AVE / 132ND ST,2,2011
4148,Fatal/Injury Collision,156TH ST / 100TH AVE,2,2011
4149,Fatal/Injury Collision,192ND ST / SUNDALE AVE,2,2011
4150,Fatal/Injury Collision,64TH AVE / 124TH ST,2,2011
4151,Fatal/Injury Collision,88TH AVE / 120TH ST,2,2011
4152,Fatal/Injury Collision,SOUTH FRASER WAY / OLD YALE RD,2,2011
4153,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,2,2011
4154,Fatal/Injury Collision,102A AVE / 152ND ST,2,2011
4155,Fatal/Injury Collision,82ND AVE / 128TH ST,2,2011
4156,Fatal/Injury Collision,132ND ST / 72ND AVE,2,2011
4157,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,2,2011
4158,Fatal/Injury Collision,82ND AVE / 158TH ST,2,2011
4159,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,2,2011
4160,Fatal/Injury Collision,108TH AVE / FERGUSON DVRS,2,2011
4161,Fatal/Injury Collision,184TH ST / 56TH AVE,2,2011
4162,Fatal/Injury Collision,24TH AVE / KING GEORGE BLVD,2,2011
4163,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,2,2011
4164,Fatal/Injury Collision,77TH AVE / KING GEORGE BLVD,2,2011
4165,Fatal/Injury Collision,112B AVE / 132ND ST,2,2011
4166,Fatal/Injury Collision,103RD AVE / 146TH ST,2,2011
4167,Fatal/Injury Collision,88TH AVE / FRASER HWY,2,2011
4168,Fatal/Injury Collision,160TH ST / 84TH AVE,2,2011
4169,Fatal/Injury Collision,142ND ST / 108TH AVE,2,2011
4170,Fatal/Injury Collision,104TH AVE / SCOTT RD,2,2011
4171,Fatal/Injury Collision,144TH ST / 88TH AVE,2,2011
4172,Fatal/Injury Collision,102A AVE / 154TH ST,2,2011
4173,Fatal/Injury Collision,140TH ST / 92ND AVE,2,2011
4174,Fatal/Injury Collision,133A ST / 104TH AVE,2,2011
4175,Fatal/Injury Collision,154A ST / 88TH AVE,2,2011
4176,Fatal/Injury Collision,96TH AVE / 137TH ST,2,2011
4177,Fatal/Injury Collision,159TH ST / 92ND AVE,2,2011
4178,Fatal/Injury Collision,159TH ST / 92ND AVE,2,2011
4179,Fatal/Injury Collision,72ND AVE / 138TH ST,2,2011
4180,Fatal/Injury Collision,176TH ST / FRASER HWY,2,2011
4181,Fatal/Injury Collision,KING GEORGE BLVD / FRASER HWY,2,2011
4182,Fatal/Injury Collision,128TH ST / 85TH AVE,2,2011
4183,Fatal/Injury Collision,72ND AVE / 128TH ST,2,2011
4184,Fatal/Injury Collision,176TH ST / 64TH AVE,2,2011
4185,Fatal/Injury Collision,124TH ST / 70TH AVE,2,2011
4186,Fatal/Injury Collision,82ND AVE / 120TH ST,2,2011
4187,Fatal/Injury Collision,100TH AVE / WHALLEY BLVD,2,2011
4188,Fatal/Injury Collision,101ST AVE / 152ND ST,2,2011
4189,Fatal/Injury Collision,128TH ST / 82ND AVE,2,2011
4190,Fatal/Injury Collision,72ND AVE / 137TH ST,2,2011
4191,Fatal/Injury Collision,144TH ST / 72ND AVE,2,2011
4192,Fatal/Injury Collision,176TH ST / FRASER HWY,2,2011
4193,Fatal/Injury Collision,152ND ST / 100TH AVE,2,2011
4194,Fatal/Injury Collision,152ND ST / 100TH AVE,2,2011
4195,Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,2,2011
4196,Fatal/Injury Collision,64TH AVE / 132ND ST,2,2011
4197,Fatal/Injury Collision,96TH AVE / 120TH ST,2,2011
4198,Fatal/Injury Collision,64TH AVE / 168TH ST,2,2011
4199,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,2,2011
4200,Fatal/Injury Collision,124TH ST / 82ND AVE,2,2011
4201,Fatal/Injury Collision,140TH ST / FRASER HWY,2,2011
4202,Fatal/Injury Collision,150TH ST / 104TH AVE,2,2011
4203,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,2,2011
4204,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,2,2011
4205,Fatal/Injury Collision,FRASER HWY / 160TH ST,2,2011
4206,Fatal/Injury Collision,148TH ST / 61ST AVE,2,2011
4207,Fatal/Injury Collision,96TH AVE / 132ND ST,2,2011
4208,Fatal/Injury Collision,150TH ST / 20TH AVE,2,2011
4209,Fatal/Injury Collision,168TH ST / 60TH AVE,2,2011
4210,Fatal/Injury Collision,72ND AVE / 137TH ST,2,2011
4211,Fatal/Injury Collision,152ND ST / 64TH AVE,2,2011
4212,Fatal/Injury Collision,64TH AVE / 128TH ST,2,2011
4213,Fatal/Injury Collision,72ND AVE / 128TH ST,2,2011
4214,Fatal/Injury Collision,72ND AVE / 128TH ST,2,2011
4215,Fatal/Injury Collision,123RD ST / 86TH AVE,2,2011
4216,Fatal/Injury Collision,132ND ST / 100TH AVE,2,2011
4217,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,2,2011
4218,Fatal/Injury Collision,64TH AVE / 196TH ST,2,2011
4219,Fatal/Injury Collision,KING GEORGE BLVD / 105A AVE,2,2011
4220,Fatal/Injury Collision,80TH AVE / 176TH ST,2,2011
4221,Fatal/Injury Collision,164TH ST / FRASER HWY,2,2011
4222,Fatal/Injury Collision,94A AVE / KING GEORGE BLVD,2,2011
4223,Fatal/Injury Collision,FRASER HWY / 96TH AVE,2,2011
4224,Fatal/Injury Collision,72ND AVE / 148TH ST,2,2011
4225,Fatal/Injury Collision,148TH ST / 89TH AVE,2,2011
4226,Fatal/Injury Collision,88TH AVE / 152ND ST,2,2011
4227,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,2,2011
4228,Fatal/Injury Collision,UNIVERSITY DR / 108TH AVE,2,2011
4229,Fatal/Injury Collision,146TH ST / 60TH AVE,2,2011
4230,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2011
4231,Fatal/Injury Collision,180TH ST / 56TH AVE,2,2011
4232,Fatal/Injury Collision,133A ST / 96TH AVE,2,2011
4233,Fatal/Injury Collision,134TH ST / 98TH AVE,2,2011
4234,Fatal/Injury Collision,132ND ST / OLD YALE RD,2,2011
4235,Fatal/Injury Collision,105TH AVE / 154TH ST,2,2011
4236,Fatal/Injury Collision,108TH AVE / 144TH ST,2,2011
4237,Fatal/Injury Collision,72ND AVE / 120TH ST,2,2011
4238,Fatal/Injury Collision,56TH AVE / 192ND ST,2,2011
4239,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,2,2011
4240,Fatal/Injury Collision,142ND ST / 60TH AVE,2,2011
4241,Fatal/Injury Collision,168TH ST / 64TH AVE,2,2011
4242,Fatal/Injury Collision,160TH ST / 16TH AVE,2,2011
4243,Fatal/Injury Collision,56TH AVE / 168TH ST,2,2011
4244,Fatal/Injury Collision,KING GEORGE BLVD / 79TH AVE,2,2011
4245,Fatal/Injury Collision,152ND ST / COLEBROOK RD,2,2011
4246,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,2,2011
4247,Fatal/Injury Collision,88TH AVE / 141A ST,2,2011
4248,Fatal/Injury Collision,138TH ST / 70TH AVE,2,2011
4249,Fatal/Injury Collision,24TH AVE / 156TH ST,2,2011
4250,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,2,2011
4251,Fatal/Injury Collision,75A AVE / 120TH ST,2,2011
4252,Fatal/Injury Collision,152ND ST / 62ND AVE,2,2011
4253,Fatal/Injury Collision,151ST ST / 100TH AVE,2,2011
4254,Fatal/Injury Collision,OLD YALE RD / 128TH ST,2,2011
4255,Fatal/Injury Collision,168TH ST / TYNEHEAD DR,2,2011
4256,Fatal/Injury Collision,152ND ST / 29A AVE,2,2011
4257,Fatal/Injury Collision,121A ST / 64TH AVE,2,2011
4258,Fatal/Injury Collision,121A ST / 64TH AVE,2,2011
4259,Fatal/Injury Collision,FRASER HWY / 96TH AVE,2,2011
4260,Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,2,2011
4261,Fatal/Injury Collision,100TH AVE / 152ND ST,2,2011
4262,Fatal/Injury Collision,156TH ST / FRASER HWY,2,2011
4263,Fatal/Injury Collision,104TH AVE / 160TH ST,2,2011
4264,Fatal/Injury Collision,64TH AVE / 144TH ST,2,2011
4265,Fatal/Injury Collision,168TH ST / 32ND AVE,2,2011
4266,Fatal/Injury Collision,24TH AVE / CROYDON DR,2,2011
4267,Fatal/Injury Collision,FRASER HWY / 148TH ST,2,2011
4268,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,2,2011
4269,Fatal/Injury Collision,140TH ST / FRASER HWY,2,2011
4270,Fatal/Injury Collision,192ND ST / 72ND AVE,2,2011
4271,Fatal/Injury Collision,76TH AVE / 128TH ST,2,2011
4272,Fatal/Injury Collision,152ND ST / FRASER HWY,2,2011
4273,Fatal/Injury Collision,156TH ST / 88TH AVE,2,2011
4274,Fatal/Injury Collision,80TH AVE / 169TH ST,2,2011
4275,Fatal/Injury Collision,152ND ST / 88TH AVE,2,2011
4276,Fatal/Injury Collision,140TH ST / 88TH AVE,2,2011
4277,Fatal/Injury Collision,88TH AVE / NORDEL WAY,2,2011
4278,Fatal/Injury Collision,FRASER HWY / 149TH ST,2,2011
4279,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,2,2011
4280,Fatal/Injury Collision,128TH ST / 64TH AVE,2,2011
4281,Fatal/Injury Collision,128TH ST / 64TH AVE,2,2011
4282,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,2,2011
4283,Fatal/Injury Collision,156TH ST / FRASER HWY,2,2011
4284,Fatal/Injury Collision,68TH AVE / 126TH ST,2,2011
4285,Fatal/Injury Collision,128TH ST / 72ND AVE,2,2011
4286,Fatal/Injury Collision,60TH AVE / 168TH ST,2,2011
4287,Fatal/Injury Collision,148TH ST / 68TH AVE,2,2011
4288,Fatal/Injury Collision,152ND ST / 68TH AVE,2,2011
4289,Fatal/Injury Collision,64TH AVE / 176TH ST,2,2011
4290,Fatal/Injury Collision,68TH AVE / 138TH ST,2,2011
4291,Fatal/Injury Collision,82ND AVE / 128TH ST,2,2011
4292,Fatal/Injury Collision,141A ST / KING RD,2,2011
4293,Fatal/Injury Collision,72ND AVE / 140TH ST,2,2011
4294,Fatal/Injury Collision,102ND AVE / 122ND ST,2,2011
4295,Fatal/Injury Collision,132ND ST / 80TH AVE,2,2011
4296,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,2,2011
4297,Fatal/Injury Collision,152ND ST / FRASER HWY,2,2011
4298,Fatal/Injury Collision,32ND AVE OFRP / HWY 99,2,2011
4299,Fatal/Injury Collision,161ST ST / 96TH AVE,2,2011
4300,Fatal/Injury Collision,56TH AVE / PANORAMA DR,2,2011
4301,Fatal/Injury Collision,102ND AVE / 122ND ST,2,2011
4302,Fatal/Injury Collision,152ND ST / PANORAMA DR,2,2011
4303,Fatal/Injury Collision,57TH AVE / 177B ST,2,2011
4304,Fatal/Injury Collision,72ND AVE / 152ND ST,2,2011
4305,Fatal/Injury Collision,40TH AVE / KING GEORGE BLVD,2,2011
4306,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2011
4307,Fatal/Injury Collision,72ND AVE / 128TH ST,2,2011
4308,Fatal/Injury Collision,184TH ST / HARVIE RD,2,2011
4309,Fatal/Injury Collision,144TH ST / 24TH AVE,2,2011
4310,Fatal/Injury Collision,16TH AVE / 160A ST,2,2011
4311,Fatal/Injury Collision,148TH ST / 20TH AVE,2,2011
4312,Fatal/Injury Collision,150TH ST / 60TH AVE,2,2011
